"","Time","scenario","summary_stat","cumulative_ICU","number"
"1516",2020-03-16,"A","Random",2.73683010348873,2
"1517",2020-03-17,"A","Random",3.49613731179356,2
"1518",2020-03-18,"A","Random",3.85324903857115,2
"1519",2020-03-19,"A","Random",3.63170638252973,2
"1520",2020-03-20,"A","Random",4.17991118806628,2
"1521",2020-03-21,"A","Random",5.11338590587035,2
"1522",2020-03-22,"A","Random",5.80760003541622,2
"1523",2020-03-23,"A","Random",5.5440573793748,2
"1524",2020-03-24,"A","Random",6.34904283694139,2
"1525",2020-03-25,"A","Random",6.99417715598857,2
"1526",2020-03-26,"A","Random",7.16019580400722,2
"1527",2020-03-27,"A","Random",8.47079157259821,2
"1528",2020-03-28,"A","Random",7.96150301231204,2
"1529",2020-03-29,"A","Random",8.70756290061893,2
"1530",2020-03-30,"A","Random",8.98067462739652,2
"1531",2020-03-31,"A","Random",8.93867462739652,2
"1532",2020-04-01,"A","Random",8.70249779388795,2
"1533",2020-04-02,"A","Random",8.81635287665829,2
"1534",2020-04-03,"A","Random",8.6289380471611,2
"1535",2020-04-04,"A","Random",8.79127844591798,2
"1536",2020-04-05,"A","Random",8.78819469116836,2
"1537",2020-04-06,"A","Random",8.77494737117042,2
"1538",2020-04-07,"A","Random",8.51876121365252,2
"1539",2020-04-08,"A","Random",9.21297534319839,2
"1540",2020-04-09,"A","Random",9.11912958443738,2
"1541",2020-04-10,"A","Random",9.1098783201885,2
"1542",2020-04-11,"A","Random",9.91486377775508,2
"1543",2020-04-12,"A","Random",9.67868694424651,2
"1544",2020-04-13,"A","Random",9.33173878271722,2
"1545",2020-04-14,"A","Random",9.32497677870584,2
"1546",2020-04-15,"A","Random",9.26664570395827,2
"1547",2020-04-16,"A","Random",8.72860446367003,2
"1548",2020-04-17,"A","Random",8.8458611076773,2
"1549",2020-04-18,"A","Random",8.1485632233818,2
"1550",2020-04-19,"A","Random",8.11332522739318,2
"1551",2020-04-20,"A","Random",7.61020417660626,2
"1552",2020-04-21,"A","Random",7.51912436610758,2
"1553",2020-04-22,"A","Random",6.81814823255032,2
"1554",2020-04-23,"A","Random",7.11325063531859,2
"1555",2020-04-24,"A","Random",7.76854851961409,2
"1556",2020-04-25,"A","Random",7.9213198476348,2
"1557",2020-04-26,"A","Random",7.66762295035439,2
"1558",2020-04-27,"A","Random",8.00780910787229,2
"1559",2020-04-28,"A","Random",7.6926973810947,2
"1560",2020-04-29,"A","Random",7.43959497832642,2
"1561",2020-04-30,"A","Random",7.28682365030571,2
"1562",2020-05-01,"A","Random",7.49484229832436,2
"1563",2020-05-02,"A","Random",7.59885162233368,2
"1564",2020-05-03,"A","Random",7.70286094634301,2
"1565",2020-05-04,"A","Random",7.45284229832436,2
"1566",2020-05-05,"A","Random",6.64845133526991,2
"1567",2020-05-06,"A","Random",6.60277308600815,2
"1568",2020-05-07,"A","Random",6.49876376199883,2
"1569",2020-05-08,"A","Random",6.35643268725126,2
"1570",2020-05-09,"A","Random",6.69970259951879,2
"1571",2020-05-10,"A","Random",7.01173057154676,2
"1572",2020-05-11,"A","Random",6.71662816877849,2
"1573",2020-05-12,"A","Random",6.61261884476916,2
"1574",2020-05-13,"A","Random",6.15857760448093,2
"1575",2020-05-14,"A","Random",5.90547520171265,2
"1576",2020-05-15,"A","Random",5.7983821229537,2
"1577",2020-05-16,"A","Random",5.7983821229537,2
"1578",2020-05-17,"A","Random",5.98947520171265,2
"1579",2020-05-18,"A","Random",5.64620528944513,2
"1580",2020-05-19,"A","Random",6.40551249774995,2
"1581",2020-05-20,"A","Random",6.52644739101897,2
"1582",2020-05-21,"A","Random",6.31842874300032,2
"1583",2020-05-22,"A","Random",6.72062422452755,2
"1584",2020-05-23,"A","Random",7.07773595130514,2
"1585",2020-05-24,"A","Random",7.1679034608044,2
"1586",2020-05-25,"A","Random",7.01881038204545,2
"1587",2020-05-26,"A","Random",6.8277173032865,2
"1588",2020-05-27,"A","Random",7.43793143283237,2
"1589",2020-05-28,"A","Random",7.24375459932379,2
"1590",2020-05-29,"A","Random",7.24375459932379,2
"1591",2020-05-30,"A","Random",6.18258298423931,2
"1592",2020-05-31,"A","Random",5.97456433622066,2
"1593",2020-06-01,"A","Random",6.22766673898894,2
"1594",2020-06-02,"A","Random",5.57236885469344,2
"1595",2020-06-03,"A","Random",4.95907097039794,2
"1596",2020-06-04,"A","Random",5.02475854366903,2
"1597",2020-06-05,"A","Random",5.17385162242798,2
"1598",2020-06-06,"A","Random",5.17385162242798,2
"1599",2020-06-07,"A","Random",4.75781432639068,2
"1600",2020-06-08,"A","Random",4.71581432639068,2
"1601",2020-06-09,"A","Random",5.31586489068824,2
"1602",2020-06-10,"A","Random",5.31586489068824,2
"1603",2020-06-11,"A","Random",5.12168805717966,2
"1604",2020-06-12,"A","Random",5.10476248791997,2
"1605",2020-06-13,"A","Random",5.3026175706903,2
"1606",2020-06-14,"A","Random",5.35078508018955,2
"1607",2020-06-15,"A","Random",5.04892067340989,2
"1608",2020-06-16,"A","Random",5.15292999741922,2
"1609",2020-06-17,"A","Random",5.81190613097648,2
"1610",2020-06-18,"A","Random",5.51371997345858,2
"1611",2020-06-19,"A","Random",5.56248197746996,2
"1612",2020-06-20,"A","Random",4.79949651990338,2
"1613",2020-06-21,"A","Random",4.84458027465301,2
"1614",2020-06-22,"A","Random",4.78565470539331,2
"1615",2020-06-23,"A","Random",4.44546854787541,2
"1616",2020-06-24,"A","Random",4.75381827064162,2
"1617",2020-06-25,"A","Random",5.26370132543993,2
"1618",2020-06-26,"A","Random",5.61064948696922,2
"1619",2020-06-27,"A","Random",6.01284496849644,2
"1620",2020-06-28,"A","Random",5.50296191369813,2
"1621",2020-06-29,"A","Random",5.44403634443843,2
"1622",2020-06-30,"A","Random",5.03816261364945,2
"1623",2020-07-01,"A","Random",5.2461812616681,2
"1624",2020-07-02,"A","Random",5.20109750691847,2
"1625",2020-07-03,"A","Random",5.20109750691847,2
"1626",2020-07-04,"A","Random",5.13908818290915,2
"1627",2020-07-05,"A","Random",4.73689270138192,2
"1628",2020-07-06,"A","Random",4.28593521584331,2
"1629",2020-07-07,"A","Random",4.13684213708436,2
"1630",2020-07-08,"A","Random",3.37753492877954,2
"1631",2020-07-09,"A","Random",3.56862800753849,2
"1632",2020-07-10,"A","Random",4.02974905832541,2
"1633",2020-07-11,"A","Random",4.7338089466323,2
"1634",2020-07-12,"A","Random",4.83781827064162,2
"1635",2020-07-13,"A","Random",5.49003240018749,2
"1636",2020-07-14,"A","Random",5.9829898857261,2
"1637",2020-07-15,"A","Random",6.78738084878055,2
"1638",2020-07-16,"A","Random",7.17632901030984,2
"1639",2020-07-17,"A","Random",7.67237025059807,2
"1640",2020-07-18,"A","Random",7.80085951083556,2
"1641",2020-07-19,"A","Random",8.24505499236279,2
"1642",2020-07-20,"A","Random",9.28930103818757,2
"1643",2020-07-21,"A","Random",9.38006304219896,2
"1644",2020-07-22,"A","Random",9.76224919971686,2
"1645",2020-07-23,"A","Random",10.8772479255437,2
"1646",2020-07-24,"A","Random",11.6063822445909,2
"1647",2020-07-25,"A","Random",12.754637614425,2
"1648",2020-07-26,"A","Random",13.0503345117054,2
"1649",2020-07-27,"A","Random",13.5667028824903,2
"1650",2020-07-28,"A","Random",13.6019408784789,2
"1651",2020-07-29,"A","Random",14.1050619292658,2
"1652",2020-07-30,"A","Random",15.0980567108417,2
"1653",2020-07-31,"A","Random",15.770874658909,2
"1654",2020-08-01,"A","Random",16.6731074364736,2
"1655",2020-08-02,"A","Random",17.9775356955653,2
"1656",2020-08-03,"A","Random",18.0649372568022,2
"1657",2020-08-04,"A","Random",19.2239506863968,2
"1658",2020-08-05,"A","Random",19.7073802196617,2
"1659",2020-08-06,"A","Random",22.153578532601,2
"1660",2020-08-07,"A","Random",24.5944016989981,2
"1661",2020-08-08,"A","Random",26.6767262811484,2
"1662",2020-08-09,"A","Random",30.2230124544226,2
"1663",2020-08-10,"A","Random",32.884783782349,2
"1664",2020-08-11,"A","Random",35.6858024302734,2
"1665",2020-08-12,"A","Random",40.0897121828322,2
"1666",2020-08-13,"A","Random",42.8140873292801,2
"1667",2020-08-14,"A","Random",46.9950675683283,2
"1668",2020-08-15,"A","Random",51.2146462461396,2
"1669",2020-08-16,"A","Random",54.4996478033785,2
"1670",2020-08-17,"A","Random",56.6687794522536,2
"1671",2020-08-18,"A","Random",60.9052836993246,2
"1672",2020-08-19,"A","Random",67.0102441775153,2
"1673",2020-08-20,"A","Random",73.5794094612425,2
"1674",2020-08-21,"A","Random",80.2893990242057,2
"1675",2020-08-22,"A","Random",87.5851227804867,2
"1676",2020-08-23,"A","Random",93.7859437212061,2
"1677",2020-08-24,"A","Random",101.132530771522,2
"1678",2020-08-25,"A","Random",108.784263851812,2
"1679",2020-08-26,"A","Random",117.203221781657,2
"1680",2020-08-27,"A","Random",127.674001481899,2
"1681",2020-08-28,"A","Random",139.271924825198,2
"1682",2020-08-29,"A","Random",145.809855935362,2
"1683",2020-08-30,"A","Random",153.122513027579,2
"1684",2020-08-31,"A","Random",161.1088592504,2
"1685",2020-09-01,"A","Random",176.128575562485,2
"1686",2020-09-02,"A","Random",185.869997490125,2
"1687",2020-09-03,"A","Random",199.22647691906,2
"1688",2020-09-04,"A","Random",216.063666230187,2
"1689",2020-09-05,"A","Random",234.86730257025,2
"1690",2020-09-06,"A","Random",253.47862003059,2
"1691",2020-09-07,"A","Random",271.442321678322,2
"1692",2020-09-08,"A","Random",291.742350538773,2
"1693",2020-09-09,"A","Random",314.34688225039,2
"1694",2020-09-10,"A","Random",342.264000689655,2
"1695",2020-09-11,"A","Random",367.519698070089,2
"1696",2020-09-12,"A","Random",388.846510453585,2
"1697",2020-09-13,"A","Random",414.184168434319,2
"1698",2020-09-14,"A","Random",438.922799433944,2
"1699",2020-09-15,"A","Random",463.93711800684,2
"1700",2020-09-16,"A","Random",491.775280274248,2
"1701",2020-09-17,"A","Random",521.676897014505,2
"1702",2020-09-18,"A","Random",557.063245521465,2
"1703",2020-09-19,"A","Random",586.90875241504,2
"1704",2020-09-20,"A","Random",624.710259469667,2
"1705",2020-09-21,"A","Random",659.549141792851,2
"1706",2020-09-22,"A","Random",696.393316337317,2
"1707",2020-09-23,"A","Random",742.696397924473,2
"1708",2020-09-24,"A","Random",784.307741575092,2
"1709",2020-09-25,"A","Random",839.484165723978,2
"1710",2020-09-26,"A","Random",888.214232969544,2
"1711",2020-09-27,"A","Random",938.755751227805,2
"1712",2020-09-28,"A","Random",996.455073842921,2
"1713",2020-09-29,"A","Random",1046.99917571435,2
"1714",2020-09-30,"A","Random",1112.51779936766,2
"1715",2020-10-01,"A","Random",1183.57053893555,2
"1716",2020-10-02,"A","Random",1252.45715085774,2
"1717",2020-10-03,"A","Random",1324.3424196915,2
"1718",2020-10-04,"A","Random",1402.80237476456,2
"1719",2020-10-05,"A","Random",1490.15878283264,2
"1720",2020-10-06,"A","Random",1565.97918885645,2
"1721",2020-10-07,"A","Random",1660.74703371736,2
"1722",2020-10-08,"A","Random",1747.05327156634,2
"1723",2020-10-09,"A","Random",1833.77845383345,2
"1724",2020-10-10,"A","Random",1929.95254269876,2
"1725",2020-10-11,"A","Random",2026.62289575118,2
"1726",2020-10-12,"A","Random",2128.21379977236,2
"1727",2020-10-13,"A","Random",2239.62682172995,2
"1728",2020-10-14,"A","Random",2345.7664397986,2
"1729",2020-10-15,"A","Random",2436.81710086637,2
"1730",2020-10-16,"A","Random",2546.38711366071,2
"1731",2020-10-17,"A","Random",2644.19865831255,2
"1732",2020-10-18,"A","Random",2731.98795768629,2
"1733",2020-10-19,"A","Random",2836.06861865449,2
"1734",2020-10-20,"A","Random",2936.60267564293,2
"1735",2020-10-21,"A","Random",3031.58098450182,2
"1736",2020-10-22,"A","Random",3116.24781104049,2
"1737",2020-10-23,"A","Random",3195.53946042062,2
"1738",2020-10-24,"A","Random",3279.67009633137,2
"1739",2020-10-25,"A","Random",3361.28063805081,2
"1740",2020-10-26,"A","Random",3434.10082072366,2
"1741",2020-10-27,"A","Random",3488.36897764752,2
"1742",2020-10-28,"A","Random",3556.29791726747,2
"1743",2020-10-29,"A","Random",3625.66227396184,2
"1744",2020-10-30,"A","Random",3684.02231456886,2
"1745",2020-10-31,"A","Random",3740.40475097576,2
"1746",2020-11-01,"A","Random",3791.3219328425,2
"1747",2020-11-02,"A","Random",3835.56425270645,2
"1748",2020-11-03,"A","Random",3871.34019659719,2
"1749",2020-11-04,"A","Random",3883.87543163617,2
"1750",2020-11-05,"A","Random",3913.82754932817,2
"1751",2020-11-06,"A","Random",3924.93898133039,2
"1752",2020-11-07,"A","Random",3943.90841810342,2
"1753",2020-11-08,"A","Random",3943.38958901094,2
"1754",2020-11-09,"A","Random",3928.31931986989,2
"1755",2020-11-10,"A","Random",3900.39588016738,2
"1756",2020-11-11,"A","Random",3872.17137660883,2
"1757",2020-11-12,"A","Random",3837.64495514614,2
"1758",2020-11-13,"A","Random",3791.19603862537,2
"1759",2020-11-14,"A","Random",3732.4535899648,2
"1760",2020-11-15,"A","Random",3679.93112115828,2
"1761",2020-11-16,"A","Random",3597.65457207763,2
"1762",2020-11-17,"A","Random",3542.86088489133,2
"1763",2020-11-18,"A","Random",3467.71500443297,2
"1764",2020-11-19,"A","Random",3389.88149999043,2
"1765",2020-11-20,"A","Random",3310.73233948582,2
"1766",2020-11-21,"A","Random",3238.44710121185,2
"1767",2020-11-22,"A","Random",3142.10220046658,2
"1768",2020-11-23,"A","Random",3049.38849160397,2
"1769",2020-11-24,"A","Random",2968.48707888379,2
"1770",2020-11-25,"A","Random",2887.35072999608,2
"1771",2020-11-26,"A","Random",2800.33314204273,2
"1772",2020-11-27,"A","Random",2726.81046816741,2
"1773",2020-11-28,"A","Random",2639.21769802011,2
"1774",2020-11-29,"A","Random",2547.06453949772,2
"1775",2020-11-30,"A","Random",2470.31869679931,2
"1776",2020-12-01,"A","Random",2386.50672611331,2
"1777",2020-12-02,"A","Random",2304.11156051219,2
"1778",2020-12-03,"A","Random",2227.00015013914,2
"1779",2020-12-04,"A","Random",2144.61667753047,2
"1780",2020-12-05,"A","Random",2066.47541334873,2
"1781",2020-12-06,"A","Random",1982.10935480239,2
"1782",2020-12-07,"A","Random",1896.50669937462,2
"1783",2020-12-08,"A","Random",1808.36972047755,2
"1784",2020-12-09,"A","Random",1722.8420025342,2
"1785",2020-12-10,"A","Random",1640.5780549472,2
"1786",2020-12-11,"A","Random",1562.73229185854,2
"1787",2020-12-12,"A","Random",1492.69747302639,2
"1788",2020-12-13,"A","Random",1414.03134387145,2
"1789",2020-12-14,"A","Random",1340.34658504962,2
"1790",2020-12-15,"A","Random",1276.97677123467,2
"1791",2020-12-16,"A","Random",1213.13921642792,2
"1792",2020-12-17,"A","Random",1156.75022982263,2
"1793",2020-12-18,"A","Random",1108.44450683766,2
"1794",2020-12-19,"A","Random",1055.20397802082,2
"1795",2020-12-20,"A","Random",1007.13076915345,2
"1796",2020-12-21,"A","Random",963.555778663121,2
"1797",2020-12-22,"A","Random",911.527995101699,2
"1798",2020-12-23,"A","Random",870.259773775946,2
"1799",2020-12-24,"A","Random",829.464384980202,2
"1800",2020-12-25,"A","Random",795.535221033729,2
"1801",2020-03-01,"A","Random",0,3
"1802",2020-03-02,"A","Random",0,3
"1803",2020-03-03,"A","Random",0.104009324009324,3
"1804",2020-03-04,"A","Random",0.312027972027972,3
"1805",2020-03-05,"A","Random",0.312027972027972,3
"1806",2020-03-06,"A","Random",0.312027972027972,3
"1807",2020-03-07,"A","Random",0.416037296037296,3
"1808",2020-03-08,"A","Random",0.624055944055944,3
"1809",2020-03-09,"A","Random",0.624055944055944,3
"1810",2020-03-10,"A","Random",0.624055944055944,3
"1811",2020-03-11,"A","Random",0.728065268065268,3
"1812",2020-03-12,"A","Random",0.936083916083916,3
"1813",2020-03-13,"A","Random",1.08209324009324,3
"1814",2020-03-14,"A","Random",1.43920496687084,3
"1815",2020-03-15,"A","Random",1.48428872162046,3
"1816",2020-03-16,"A","Random",1.73739112438874,3
"1817",2020-03-17,"A","Random",1.94540977240739,3
"1818",2020-03-18,"A","Random",1.99049352715701,3
"1819",2020-03-19,"A","Random",2.07757728190664,3
"1820",2020-03-20,"A","Random",2.30758660591596,3
"1821",2020-03-21,"A","Random",2.9045534154639,3
"1822",2020-03-22,"A","Random",3.85863195178943,3
"1823",2020-03-23,"A","Random",4.15681810930733,3
"1824",2020-03-24,"A","Random",4.45500426682523,3
"1825",2020-03-25,"A","Random",4.64977559484594,3
"1826",2020-03-26,"A","Random",4.89979424286459,3
"1827",2020-03-27,"A","Random",5.81187277919012,3
"1828",2020-03-28,"A","Random",5.81187277919012,3
"1829",2020-03-29,"A","Random",6.80486756076603,3
"1830",2020-03-30,"A","Random",7.80402985184119,3
"1831",2020-03-31,"A","Random",8.27499666138912,3
"1832",2020-04-01,"A","Random",8.96553254167323,3
"1833",2020-04-02,"A","Random",9.05261629642286,3
"1834",2020-04-03,"A","Random",9.34771869919113,3
"1835",2020-04-04,"A","Random",10.0901003382363,3
"1836",2020-04-05,"A","Random",10.9472493610511,3
"1837",2020-04-06,"A","Random",11.394528597328,3
"1838",2020-04-07,"A","Random",11.748556569356,3
"1839",2020-04-08,"A","Random",13.1919143419584,3
"1840",2020-04-09,"A","Random",12.961905017949,3
"1841",2020-04-10,"A","Random",13.180087231216,3
"1842",2020-04-11,"A","Random",13.534115203244,3
"1843",2020-04-12,"A","Random",13.0868359669671,3
"1844",2020-04-13,"A","Random",13.370111258993,3
"1845",2020-04-14,"A","Random",13.7410648002807,3
"1846",2020-04-15,"A","Random",14.1644585948415,3
"1847",2020-04-16,"A","Random",13.4665662160339,3
"1848",2020-04-17,"A","Random",13.061286979757,3
"1849",2020-04-18,"A","Random",12.6621752529794,3
"1850",2020-04-19,"A","Random",12.3321526607098,3
"1851",2020-04-20,"A","Random",12.8521992807565,3
"1852",2020-04-21,"A","Random",12.5187751272499,3
"1853",2020-04-22,"A","Random",12.5351062019975,3
"1854",2020-04-23,"A","Random",12.5971155260068,3
"1855",2020-04-24,"A","Random",13.1659241500648,3
"1856",2020-04-25,"A","Random",12.8995744272986,3
"1857",2020-04-26,"A","Random",12.760644913788,3
"1858",2020-04-27,"A","Random",12.718644913788,3
"1859",2020-04-28,"A","Random",13.5568870153618,3
"1860",2020-04-29,"A","Random",13.6127288298719,3
"1861",2020-04-30,"A","Random",14.0775281299206,3
"1862",2020-05-01,"A","Random",13.5025519963633,3
"1863",2020-05-02,"A","Random",13.915505537651,3
"1864",2020-05-03,"A","Random",14.172286189681,3
"1865",2020-05-04,"A","Random",14.9383554019972,3
"1866",2020-05-05,"A","Random",13.6071558148848,3
"1867",2020-05-06,"A","Random",13.4374589176044,3
"1868",2020-05-07,"A","Random",13.183762020324,3
"1869",2020-05-08,"A","Random",14.1829243113991,3
"1870",2020-05-09,"A","Random",13.9298219086309,3
"1871",2020-05-10,"A","Random",14.6922128716853,3
"1872",2020-05-11,"A","Random",14.224329816887,3
"1873",2020-05-12,"A","Random",14.6502128716853,3
"1874",2020-05-13,"A","Random",14.1783337611379,3
"1875",2020-05-14,"A","Random",14.0844880023769,3
"1876",2020-05-15,"A","Random",13.2795025448103,3
"1877",2020-05-16,"A","Random",13.8344693543583,3
"1878",2020-05-17,"A","Random",14.3643617331659,3
"1879",2020-05-18,"A","Random",14.5171330611866,3
"1880",2020-05-19,"A","Random",14.2051050891586,3
"1881",2020-05-20,"A","Random",14.9511649774655,3
"1882",2020-05-21,"A","Random",14.8609974679663,3
"1883",2020-05-22,"A","Random",15.1797874440056,3
"1884",2020-05-23,"A","Random",15.6859922495422,3
"1885",2020-05-24,"A","Random",16.2372808098284,3
"1886",2020-05-25,"A","Random",17.0490282714063,3
"1887",2020-05-26,"A","Random",17.7536826542254,3
"1888",2020-05-27,"A","Random",17.607673330216,3
"1889",2020-05-28,"A","Random",17.704920650214,3
"1890",2020-05-29,"A","Random",17.8641772942212,3
"1891",2020-05-30,"A","Random",17.2641267299237,3
"1892",2020-05-31,"A","Random",17.3712198086826,3
"1893",2020-06-01,"A","Random",16.5462250271067,3
"1894",2020-06-02,"A","Random",15.9323326482991,3
"1895",2020-06-03,"A","Random",15.6203046762711,3
"1896",2020-06-04,"A","Random",15.2908765785136,3
"1897",2020-06-05,"A","Random",15.1631796812332,3
"1898",2020-06-06,"A","Random",15.0242501677226,3
"1899",2020-06-07,"A","Random",15.4264456492498,3
"1900",2020-06-08,"A","Random",15.744641130777,3
"1901",2020-06-09,"A","Random",15.0304176772219,3
"1902",2020-06-10,"A","Random",15.1831890052426,3
"1903",2020-06-11,"A","Random",14.2260267141674,3
"1904",2020-06-12,"A","Random",15.0171703572239,3
"1905",2020-06-13,"A","Random",15.5715426722597,3
"1906",2020-06-14,"A","Random",15.5684589175101,3
"1907",2020-06-15,"A","Random",15.7558737470073,3
"1908",2020-06-16,"A","Random",14.9678138587004,3
"1909",2020-06-17,"A","Random",14.658869641422,3
"1910",2020-06-18,"A","Random",14.6459401279114,3
"1911",2020-06-19,"A","Random",14.5456090531638,3
"1912",2020-06-20,"A","Random",14.9996502934521,3
"1913",2020-06-21,"A","Random",15.0165758627118,3
"1914",2020-06-22,"A","Random",15.772799316267,3
"1915",2020-06-23,"A","Random",14.8356463492011,3
"1916",2020-06-24,"A","Random",14.788073334214,3
"1917",2020-06-25,"A","Random",14.6871477649543,3
"1918",2020-06-26,"A","Random",14.0349336354085,3
"1919",2020-06-27,"A","Random",13.8238312326402,3
"1920",2020-06-28,"A","Random",14.2849522834271,3
"1921",2020-06-29,"A","Random",14.1487887181788,3
"1922",2020-06-30,"A","Random",13.9407700701601,3
"1923",2020-07-01,"A","Random",14.1426212086795,3
"1924",2020-07-02,"A","Random",13.7787474778906,3
"1925",2020-07-03,"A","Random",12.8734309455764,3
"1926",2020-07-04,"A","Random",13.6025652646236,3
"1927",2020-07-05,"A","Random",13.1577752885842,3
"1928",2020-07-06,"A","Random",13.0506822098253,3
"1929",2020-07-07,"A","Random",12.923579807057,3
"1930",2020-07-08,"A","Random",13.6408870153618,3
"1931",2020-07-09,"A","Random",13.2837752885842,3
"1932",2020-07-10,"A","Random",13.8601382796107,3
"1933",2020-07-11,"A","Random",15.1160812227159,3
"1934",2020-07-12,"A","Random",15.5884348897331,3
"1935",2020-07-13,"A","Random",17.8302928039155,3
"1936",2020-07-14,"A","Random",19.2048792484971,3
"1937",2020-07-15,"A","Random",21.4850589134178,3
"1938",2020-07-16,"A","Random",24.3599139960938,3
"1939",2020-07-17,"A","Random",26.49689140373,3
"1940",2020-07-18,"A","Random",30.892928982833,3
"1941",2020-07-19,"A","Random",33.4208359039798,3
"1942",2020-07-20,"A","Random",37.2636113374914,3
"1943",2020-07-21,"A","Random",41.2042285855132,3
"1944",2020-07-22,"A","Random",44.8753257697631,3
"1945",2020-07-23,"A","Random",47.991456144465,3
"1946",2020-07-24,"A","Random",52.8474335520068,3
"1947",2020-07-25,"A","Random",56.9751478230384,3
"1948",2020-07-26,"A","Random",62.1694166223728,3
"1949",2020-07-27,"A","Random",67.8693745523115,3
"1950",2020-07-28,"A","Random",74.8300638440615,3
"1951",2020-07-29,"A","Random",80.1900746033897,3
"1952",2020-07-30,"A","Random",87.193866297908,3
"1953",2020-07-31,"A","Random",98.5967338584854,3
"1954",2020-08-01,"A","Random",105.925998713475,3
"1955",2020-08-02,"A","Random",116.155313019922,3
"1956",2020-08-03,"A","Random",130.150395984125,3
"1957",2020-08-04,"A","Random",143.57219971205,3
"1958",2020-08-05,"A","Random",159.18231093144,3
"1959",2020-08-06,"A","Random",172.258037680373,3
"1960",2020-08-07,"A","Random",188.68780965326,3
"1961",2020-08-08,"A","Random",209.96593019647,3
"1962",2020-08-09,"A","Random",230.39595511267,3
"1963",2020-08-10,"A","Random",250.47816845148,3
"1964",2020-08-11,"A","Random",271.763612141428,3
"1965",2020-08-12,"A","Random",302.128397988027,3
"1966",2020-08-13,"A","Random",330.849130560741,3
"1967",2020-08-14,"A","Random",360.900633631891,3
"1968",2020-08-15,"A","Random",394.615006206231,3
"1969",2020-08-16,"A","Random",436.367656459232,3
"1970",2020-08-17,"A","Random",480.620588941256,3
"1971",2020-08-18,"A","Random",530.784066081054,3
"1972",2020-08-19,"A","Random",584.85675747213,3
"1973",2020-08-20,"A","Random",643.218714587383,3
"1974",2020-08-21,"A","Random",704.304894448431,3
"1975",2020-08-22,"A","Random",772.409178025647,3
"1976",2020-08-23,"A","Random",848.99864840883,3
"1977",2020-08-24,"A","Random",928.239532103591,3
"1978",2020-08-25,"A","Random",1010.42722031673,3
"1979",2020-08-26,"A","Random",1100.09504652981,3
"1980",2020-08-27,"A","Random",1196.51791701534,3
"1981",2020-08-28,"A","Random",1300.89280966769,3
"1982",2020-08-29,"A","Random",1413.50578490283,3
"1983",2020-08-30,"A","Random",1528.05448085878,3
"1984",2020-08-31,"A","Random",1659.12197370789,3
"1985",2020-09-01,"A","Random",1789.10939143801,3
"1986",2020-09-02,"A","Random",1924.35332721036,3
"1987",2020-09-03,"A","Random",2072.92636789046,3
"1988",2020-09-04,"A","Random",2227.45030090967,3
"1989",2020-09-05,"A","Random",2390.26388258617,3
"1990",2020-09-06,"A","Random",2562.08852724536,3
"1991",2020-09-07,"A","Random",2728.02717135842,3
"1992",2020-09-08,"A","Random",2900.47292554229,3
"1993",2020-09-09,"A","Random",3083.34317363464,3
"1994",2020-09-10,"A","Random",3268.09298815094,3
"1995",2020-09-11,"A","Random",3449.18967101515,3
"1996",2020-09-12,"A","Random",3636.58601809283,3
"1997",2020-09-13,"A","Random",3835.37687253205,3
"1998",2020-09-14,"A","Random",4017.77253788117,3
"1999",2020-09-15,"A","Random",4217.68563715173,3
"2000",2020-09-16,"A","Random",4416.3554188984,3
"2001",2020-09-17,"A","Random",4611.20688160468,3
"2002",2020-09-18,"A","Random",4815.67715601252,3
"2003",2020-09-19,"A","Random",5009.0786063003,3
"2004",2020-09-20,"A","Random",5182.74300999151,3
"2005",2020-09-21,"A","Random",5351.74427036176,3
"2006",2020-09-22,"A","Random",5514.52389467803,3
"2007",2020-09-23,"A","Random",5663.39815976394,3
"2008",2020-09-24,"A","Random",5778.65570423134,3
"2009",2020-09-25,"A","Random",5883.23169500351,3
"2010",2020-09-26,"A","Random",5944.99306233925,3
"2011",2020-09-27,"A","Random",6005.61094854775,3
"2012",2020-09-28,"A","Random",6028.66647134393,3
"2013",2020-09-29,"A","Random",6019.53465266613,3
"2014",2020-09-30,"A","Random",6012.16442646377,3
"2015",2020-10-01,"A","Random",5973.42240937798,3
"2016",2020-10-02,"A","Random",5909.38239605598,3
"2017",2020-10-03,"A","Random",5830.81881688011,3
"2018",2020-10-04,"A","Random",5734.41666309563,3
"2019",2020-10-05,"A","Random",5615.04904494588,3
"2020",2020-10-06,"A","Random",5499.22807826514,3
"2021",2020-10-07,"A","Random",5366.27967414641,3
"2022",2020-10-08,"A","Random",5201.7430283938,3
"2023",2020-10-09,"A","Random",5036.99587025932,3
"2024",2020-10-10,"A","Random",4872.83322988967,3
"2025",2020-10-11,"A","Random",4679.0630254647,3
"2026",2020-10-12,"A","Random",4496.92826076562,3
"2027",2020-10-13,"A","Random",4311.82317714741,3
"2028",2020-10-14,"A","Random",4122.89054381423,3
"2029",2020-10-15,"A","Random",3932.32477860852,3
"2030",2020-10-16,"A","Random",3753.89590978763,3
"2031",2020-10-17,"A","Random",3547.72750713157,3
"2032",2020-10-18,"A","Random",3369.83304128791,3
"2033",2020-10-19,"A","Random",3188.86507633318,3
"2034",2020-10-20,"A","Random",3023.15656680215,3
"2035",2020-10-21,"A","Random",2853.34038259819,3
"2036",2020-10-22,"A","Random",2702.45793113129,3
